age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29, Private,126208, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private,252392, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
42, Private,70055, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
47, Private,374580, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,52, United-States, <=50K
33, Private,236396, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
32, Self-emp-not-inc,37232, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,45, United-States, >50K
56, Private,100776, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,50, United-States, <=50K
58, Private,430005, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
41, Private,350387, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
57, Self-emp-inc,199768, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,30, United-States, >50K
37, Private,87076, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private,265434, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
53, Private,156843, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,1564,54, United-States, >50K
27, Private,706026, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
38, Federal-gov,201617, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private,143046, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1564,38, United-States, >50K
26, Private,285004, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,35, South, <=50K
30, Local-gov,131568, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-inc,120131, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States, >50K
19, Private,229756, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
26, Private,375499, 10th, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,20, United-States, <=50K
79, Private,266119, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
55, Private,141549, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private,160574, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, >50K
42, Private,179524, Bachelors, Separated, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
34, Local-gov,255098, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc,107231, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, France, <=50K
46, Federal-gov,268281, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private,123429, Assoc-acdm, Divorced, Tech-support, Not-in-family, White, Male,0,0,30, United-States, <=50K
62, Federal-gov,224277, Some-college, Widowed, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private,410351, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
37, Private,162424, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
21, ?,34443, Some-college, Never-married, ?, Own-child, White, Male,0,0,50, United-States, <=50K
43, Private,336513, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
28, Private,138692, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
32, Self-emp-inc,317660, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
69, ?,476653, Bachelors, Married-civ-spouse, ?, Husband, White, Male,0,0,20, United-States, <=50K
34, Private,340458, 12th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private,105616, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,48, United-States, <=50K
38, Private,39606, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
57, Private,299358, HS-grad, Widowed, Other-service, Other-relative, White, Female,0,1719,25, United-States, <=50K
64, Private,43738, Doctorate, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,80, United-States, >50K
31, Private,144949, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
21, State-gov,39236, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,8, United-States, <=50K
23, Private,169188, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,25, United-States, <=50K
46, Private,166181, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,36, United-States, <=50K
57, Private,426263, Masters, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
32, Private,53260, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,28, United-States, <=50K
51, Private,386773, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,55, United-States, >50K
26, Private,188767, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private,332727, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
42, Private,176063, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,55, United-States, >50K
21, Private,88926, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States, <=50K
25, Private,192273, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private,200089, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, El-Salvador, <=50K
57, Local-gov,132717, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
24, Self-emp-not-inc,102942, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
31, Private,181372, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
50, Self-emp-not-inc,57758, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
40, Private,104719, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,76996, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,38, United-States, <=50K
55, Self-emp-not-inc,422249, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
53, Local-gov,608184, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
48, Private,193553, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
27, Private,68848, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
30, Private,361742, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
40, Private,48087, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States, >50K
21, Private,304302, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
45, Private,108859, HS-grad, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private,188888, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,1340,40, United-States, <=50K
52, Private,113094, Bachelors, Separated, Adm-clerical, Unmarried, White, Female,0,1092,40, United-States, <=50K
26, Private,388812, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,35, United-States, <=50K
25, Private,117827, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc,176280, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private,150499, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,57600, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private,174645, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
43, Federal-gov,214541, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
54, Federal-gov,51048, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, State-gov,111843, Assoc-acdm, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Private,56118, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
27, ?,501172, Some-college, Married-civ-spouse, ?, Husband, White, Male,0,419,20, Mexico, <=50K
59, Self-emp-not-inc,41258, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
56, Private,204254, 10th, Divorced, Other-service, Unmarried, Black, Female,0,0,45, United-States, <=50K
49, Self-emp-not-inc,215096, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
60, Private,75726, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,1092,40, United-States, <=50K
48, Self-emp-not-inc,209146, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
42, Self-emp-not-inc,162758, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,56, United-States, >50K
23, Private,206129, Assoc-voc, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Self-emp-inc,151089, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,55, United-States, >50K
30, Private,111415, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,55, Germany, <=50K
41, Private,132633, 11th, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,25, Guatemala, <=50K
36, Self-emp-not-inc,160120, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, ?, <=50K
39, Self-emp-not-inc,160808, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
68, ?,103161, HS-grad, Widowed, ?, Not-in-family, White, Male,0,0,32, United-States, <=50K
28, Private,213152, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, ?, >50K
28, Private,194690, 7th-8th, Separated, Other-service, Own-child, White, Male,0,0,60, Mexico, <=50K
41, Private,374764, Bachelors, Widowed, Exec-managerial, Unmarried, White, Male,0,0,20, United-States, <=50K
23, Private,444554, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, <=50K
27, Private,255476, 5th-6th, Never-married, Other-service, Other-relative, White, Male,0,0,40, Mexico, <=50K
46, Federal-gov,219293, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,80, United-States, >50K
31, Private,179013, HS-grad, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private,211032, Preschool, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,41310,0,24, Mexico, <=50K
36, Private,238415, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
32, Private,328199, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Female,0,0,64, United-States, <=50K
36, Private,549174, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,97933, Assoc-acdm, Married-civ-spouse, Transport-moving, Wife, White, Female,0,1485,37, United-States, >50K
28, Local-gov,283227, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
44, State-gov,144125, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, State-gov,125165, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
57, Self-emp-not-inc,102058, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29, Private,24153, Some-college, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
55, Local-gov,254949, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc,162130, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,67, United-States, >50K
34, Self-emp-not-inc,120672, 7th-8th, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,10, United-States, <=50K
49, Private,84013, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
90, Local-gov,153602, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,6767,0,40, United-States, <=50K
20, Private,125010, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
40, Private,133974, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private,81259, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,43, United-States, <=50K
28, Private,103389, Masters, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private,200471, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,4064,0,40, United-States, <=50K
47, State-gov,141483, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private,201179, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private,244721, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, >50K
31, Private,189759, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
39, Private,200153, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private,333651, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,70, United-States, >50K
26, Private,61603, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Mexico, <=50K
19, Private,175652, 11th, Never-married, Other-service, Other-relative, White, Female,0,0,15, United-States, <=50K
35, ?,320084, Bachelors, Married-civ-spouse, ?, Wife, White, Female,0,0,55, United-States, >50K
34, State-gov,190290, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, >50K
61, Federal-gov,28291, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
41, Private,176452, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Peru, <=50K
41, Private,163174, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private,196125, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Private,144182, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,23, United-States, <=50K
58, Private,68624, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
40, ?,161285, Some-college, Married-civ-spouse, ?, Wife, White, Female,0,0,25, United-States, <=50K
17, ?,148769, HS-grad, Never-married, ?, Own-child, Black, Male,0,0,40, United-States, <=50K
19, Private,123416, 12th, Separated, Prof-specialty, Own-child, White, Female,1055,0,40, United-States, <=50K
